871948,MPK Autobusy,149,11:39:00,11:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
871988,MPK Autobusy,149,13:23:00,13:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
871991,MPK Autobusy,149,13:44:00,13:46:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872031,MPK Autobusy,149,15:07:00,15:11:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872034,MPK Autobusy,149,15:43:00,15:46:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872074,MPK Autobusy,149,17:08:00,17:11:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872077,MPK Autobusy,149,17:44:00,17:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872117,MPK Autobusy,149,19:00:00,19:03:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872120,MPK Autobusy,149,19:34:00,19:36:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872160,MPK Autobusy,149,20:42:00,20:45:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872163,MPK Autobusy,149,21:30:00,21:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872203,MPK Autobusy,149,22:37:00,22:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872225,MPK Autobusy,149,05:43:00,05:46:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872228,MPK Autobusy,149,06:21:00,06:23:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872268,MPK Autobusy,149,07:54:00,07:57:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872271,MPK Autobusy,149,08:09:00,08:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872311,MPK Autobusy,149,09:53:00,09:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872314,MPK Autobusy,149,10:09:00,10:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872354,MPK Autobusy,149,11:53:00,11:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872357,MPK Autobusy,149,12:09:00,12:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872397,MPK Autobusy,149,13:53:00,13:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872400,MPK Autobusy,149,14:14:00,14:17:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872440,MPK Autobusy,149,15:37:00,15:41:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
